loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationHeadingTimestamp_since1970,locationMagneticHeading,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
2015-04-09 17:44:35.087,20,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.072213,53.95736312866211,619800.0730946667,0.0521697998046875,-0.2317657470703125,-0.969512939453125,619800.0687726667,-0.2673097344106324,0.0004625910813467637,-0.01981578272295259
2015-04-09 17:44:35.128,21,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.11185,53.91742706298828,619800.0925556667,0.0551300048828125,-0.2413787841796875,-0.9626312255859375,619800.0904396668,-0.2915604792968939,0.006402771892768505,-0.02620470617805268
2015-04-09 17:44:35.132,22,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.11185,53.91742706298828,619800.1120256667,0.0753936767578125,-0.2508087158203125,-0.954925537109375,619800.1121066667,-0.2703776959864037,0.05096784325804547,-0.03526877494813737
2015-04-09 17:44:35.146,23,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.11185,53.91742706298828,619800.1314736668,0.075836181640625,-0.25311279296875,-0.9678802490234375,619800.1337746667,-0.2001496054087961,0.05113189398119435,-0.04390327583439228
2015-04-09 17:44:35.165,24,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.151516,53.31245040893555,619800.1509676666,0.0705108642578125,-0.2565155029296875,-0.979156494140625,619800.1554566667,-0.09222260538835395,0.04055035602198252,-0.05810511497945783
2015-04-09 17:44:35.216,25,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.171942,53.34984970092773,619800.1704266667,0.07763671875,-0.2545166015625,-0.99444580078125,619800.1771396667,-0.04488624859274052,0.02984631265262703,-0.05625022328021764
2015-04-09 17:44:35.219,26,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.210905,53.23588180541992,619800.1898766668,0.0700225830078125,-0.2423248291015625,-1.00628662109375,619800.1771396667,-0.04488624859274052,0.02984631265262703,-0.05625022328021764
2015-04-09 17:44:35.224,27,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.210905,53.23588180541992,619800.2093466667,0.0562896728515625,-0.2372283935546875,-0.99261474609375,619800.1988176667,-0.05824146882726988,-0.03286900048986697,-0.1005513753814677
2015-04-09 17:44:35.243,28,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.210905,53.23588180541992,619800.2288176666,0.0459747314453125,-0.2359161376953125,-0.9609222412109375,619800.2204746667,-0.08681985048491019,-0.0714171920043279,-0.08306852177342458
2015-04-09 17:44:35.293,29,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.270795,52.81716918945312,619800.2482876667,0.0289154052734375,-0.2317657470703125,-0.9423370361328125,619800.2421466667,-0.1063599960350396,-0.06182448575786249,-0.0760212648968569
2015-04-09 17:44:35.295,30,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.270795,52.81716918945312,619800.2677526667,0.0308837890625,-0.2369384765625,-0.9254608154296875,619800.2638406667,-0.08662597235755241,-0.07149176051485012,-0.1170195646141907
2015-04-09 17:44:35.301,31,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.270795,52.81716918945312,619800.2871976667,0.034149169921875,-0.2391204833984375,-0.9247283935546875,619800.2638406667,-0.08662597235755241,-0.07149176051485012,-0.1170195646141907
2015-04-09 17:44:35.321,32,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.310057,53.21006774902344,619800.3066676666,0.0299224853515625,-0.2432098388671875,-0.9394989013671875,619800.3071756667,-0.05988836764537488,-0.06787758459950359,-0.1469039604704059
2015-04-09 17:44:35.342,33,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.330363,53.27054977416992,619800.3261386667,0.0376129150390625,-0.2509002685546875,-0.944915771484375,619800.3288426667,-0.04948765832417943,-0.1219820989894444,-0.1350030925071688
2015-04-09 17:44:35.379,34,1428590674.828912,51.73566398681303,39.26762790422818,92.93591,1428590675.370339,53.55810165405273,619800.3456136667,0.0457305908203125,-0.254974365234375,-0.9466400146484375,619800.3505106667,-0.0515638587100052,-0.1412681789715802,-0.1460847721190975
